rec_id,obc_timestamp,lap_obc_timestamp,dist,lap_dist,gps_utctime,gps_latitude,gps_longitude,gps_speed,lfm_temperature,lfm_integratedcorrflow,lfm_instantflow,lap_lfm_integratedcorrflow,gfs_gasflow,gfs_gastemp,gfs_netgasvolume,lap_gfs_netgasvolume,jm3_netjoule,lap_jm3_netjoule,jm3_voltage,jm3_current,message_id,volt_voltage,volt_difference,lap_lap,start_lap,finish_lap
104,1743945326.09,10.399999856948853,13.845606878008024,13.845606878008024,13.15.25,39.79216985,-86.23865405,4.3,,,,,,,,,0.0,-187.739,17.0,-21.0,702_202504_06_1315_19_0000062,,,0,0,0
105,1743945326.19,10.5,13.845606878008024,13.845606878008024,13.15.25,39.79216985,-86.23865405,4.3,,,,,,,,,0.0,-187.739,19.0,-22.0,702_202504_06_1315_19_0000063,,,0,0,0
106,1743945326.29,10.599999904632568,13.845606878008024,13.845606878008024,13.15.25,39.79216985,-86.23865405,4.3,,,,,,,,,0.0,-187.739,19.0,-22.0,702_202504_06_1315_19_0000064,,,0,0,0
107,1743945326.39,10.700000047683716,13.845606878008024,13.845606878008024,13.15.25,39.79216985,-86.23865405,4.3,,,,,,,,,0.0,-187.739,20.0,-22.0,702_202504_06_1315_19_0000065,,,0,0,0
108,1743945326.48,10.789999961853027,13.845606878008024,13.845606878008024,13.15.25,39.79216985,-86.23865405,4.3,,,,,,,,,0.0,-187.739,20.0,-22.0,702_202504_06_1315_19_0000066,,,0,0,0
109,1743945326.59,10.899999856948853,13.845606878008024,13.845606878008024,13.15.25,39.79216985,-86.23865405,4.3,,,,,,,,,0.0,-187.739,17.0,-22.0,702_202504_06_1315_19_0000067,,,0,0,0
110,1743945326.69,11.0,13.845606878008024,13.845606878008024,13.15.25,39.79216985,-86.23865405,4.3,,,,,,,,,0.0,-187.739,17.0,-22.0,702_202504_06_1315_19_0000068,,,0,0,0
111,1743945326.79,11.099999904632568,14.960111781516678,14.960111781516678,13.15.26,39.792176017,-86.238664333,4.2,,,,,,,,,0.0,-187.739,17.0,-21.0,702_202504_06_1315_19_0000069,,,0,0,0
112,1743945326.89,11.200000047683716,14.960111781516678,14.960111781516678,13.15.26,39.792176017,-86.238664333,4.2,,,,,,,,,0.0,-187.739,17.0,-21.0,702_202504_06_1315_19_0000070,,,0,0,0
113,1743945326.99,11.299999952316284,14.960111781516678,14.960111781516678,13.15.26,39.792176017,-86.238664333,4.2,,,,,,,,,0.0,-187.739,17.0,-23.0,702_202504_06_1315_19_0000071,,,0,0,0
114,1743945327.08,11.389999866485596,14.960111781516678,14.960111781516678,13.15.26,39.792176017,-86.238664333,4.2,,,,,,,,,0.0,-187.739,17.0,-23.0,702_202504_06_1315_19_0000072,,,0,0,0
